Id,Id2,Geography,Tenure Total,Margin of Error; Total:,Own,Margin of Error; Total: - Owner occupied,Rent,Margin of Error; Total: - Renter occupied
1500000US530330230001,530330230001,"Block Group 1, Census Tract 230, King County, Washington",469,55,434,57,35,27
1500000US530330230002,530330230002,"Block Group 2, Census Tract 230, King County, Washington",444,71,397,77,47,42
1500000US530330230003,530330230003,"Block Group 3, Census Tract 230, King County, Washington",476,76,428,78,48,29
1500000US530330230004,530330230004,"Block Group 4, Census Tract 230, King County, Washington",438,77,383,65,55,54
1500000US530330231001,530330231001,"Block Group 1, Census Tract 231, King County, Washington",415,53,231,43,184,58
1500000US530330231002,530330231002,"Block Group 2, Census Tract 231, King County, Washington",426,61,330,65,96,54
1500000US530330231003,530330231003,"Block Group 3, Census Tract 231, King County, Washington",533,71,466,75,67,45
1500000US530330232011,530330232011,"Block Group 1, Census Tract 232.01, King County, Washington",407,112,236,85,171,83
1500000US530330232012,530330232012,"Block Group 2, Census Tract 232.01, King County, Washington",931,177,340,87,591,174
1500000US530330232013,530330232013,"Block Group 3, Census Tract 232.01, King County, Washington",1239,181,197,68,1042,181
1500000US530330232021,530330232021,"Block Group 1, Census Tract 232.02, King County, Washington",758,124,196,42,562,133
1500000US530330232022,530330232022,"Block Group 2, Census Tract 232.02, King County, Washington",440,75,306,67,134,52
1500000US530330232023,530330232023,"Block Group 3, Census Tract 232.02, King County, Washington",593,107,42,36,551,104
1500000US530330233001,530330233001,"Block Group 1, Census Tract 233, King County, Washington",671,101,649,105,22,27
1500000US530330233002,530330233002,"Block Group 2, Census Tract 233, King County, Washington",395,108,333,104,62,75
1500000US530330233003,530330233003,"Block Group 3, Census Tract 233, King County, Washington",693,113,375,93,318,145
1500000US530330233004,530330233004,"Block Group 4, Census Tract 233, King County, Washington",507,89,387,101,120,62
1500000US530330234011,530330234011,"Block Group 1, Census Tract 234.01, King County, Washington",414,77,273,50,141,68
1500000US530330234012,530330234012,"Block Group 2, Census Tract 234.01, King County, Washington",682,79,397,78,285,82
1500000US530330234013,530330234013,"Block Group 3, Census Tract 234.01, King County, Washington",384,74,161,40,223,75
1500000US530330234031,530330234031,"Block Group 1, Census Tract 234.03, King County, Washington",640,86,381,86,259,80
1500000US530330234032,530330234032,"Block Group 2, Census Tract 234.03, King County, Washington",479,82,388,78,91,62
1500000US530330234033,530330234033,"Block Group 3, Census Tract 234.03, King County, Washington",461,62,436,67,25,28
1500000US530330234041,530330234041,"Block Group 1, Census Tract 234.04, King County, Washington",674,79,562,90,112,59
1500000US530330234042,530330234042,"Block Group 2, Census Tract 234.04, King County, Washington",477,57,434,52,43,40
1500000US530330235001,530330235001,"Block Group 1, Census Tract 235, King County, Washington",465,53,453,55,12,13
1500000US530330235002,530330235002,"Block Group 2, Census Tract 235, King County, Washington",388,65,285,55,103,43
1500000US530330235003,530330235003,"Block Group 3, Census Tract 235, King County, Washington",564,57,361,58,203,59
1500000US530330236011,530330236011,"Block Group 1, Census Tract 236.01, King County, Washington",707,90,402,80,305,78
1500000US530330236012,530330236012,"Block Group 2, Census Tract 236.01, King County, Washington",632,80,195,54,437,71
1500000US530330236013,530330236013,"Block Group 3, Census Tract 236.01, King County, Washington",366,60,300,57,66,50
1500000US530330236031,530330236031,"Block Group 1, Census Tract 236.03, King County, Washington",524,139,208,75,316,120
1500000US530330236032,530330236032,"Block Group 2, Census Tract 236.03, King County, Washington",930,167,0,12,930,167
1500000US530330236033,530330236033,"Block Group 3, Census Tract 236.03, King County, Washington",456,81,315,75,141,66
1500000US530330236034,530330236034,"Block Group 4, Census Tract 236.03, King County, Washington",489,116,123,67,366,110
1500000US530330236041,530330236041,"Block Group 1, Census Tract 236.04, King County, Washington",993,139,232,69,761,149
1500000US530330236042,530330236042,"Block Group 2, Census Tract 236.04, King County, Washington",310,64,230,70,80,38
1500000US530330236043,530330236043,"Block Group 3, Census Tract 236.04, King County, Washington",798,154,345,91,453,151
1500000US530330236044,530330236044,"Block Group 4, Census Tract 236.04, King County, Washington",356,89,188,53,168,74
1500000US530330237001,530330237001,"Block Group 1, Census Tract 237, King County, Washington",267,50,230,51,37,29
1500000US530330237002,530330237002,"Block Group 2, Census Tract 237, King County, Washington",636,68,590,73,46,42
1500000US530330237003,530330237003,"Block Group 3, Census Tract 237, King County, Washington",798,73,311,71,487,66
1500000US530330238011,530330238011,"Block Group 1, Census Tract 238.01, King County, Washington",621,90,364,69,257,70
1500000US530330238012,530330238012,"Block Group 2, Census Tract 238.01, King County, Washington",523,87,186,50,337,81
1500000US530330238031,530330238031,"Block Group 1, Census Tract 238.03, King County, Washington",1388,233,211,95,1177,224
1500000US530330238032,530330238032,"Block Group 2, Census Tract 238.03, King County, Washington",1427,202,81,59,1346,200
1500000US530330238041,530330238041,"Block Group 1, Census Tract 238.04, King County, Washington",879,169,346,124,533,134
1500000US530330238042,530330238042,"Block Group 2, Census Tract 238.04, King County, Washington",1068,217,559,160,509,154
1500000US530330238043,530330238043,"Block Group 3, Census Tract 238.04, King County, Washington",1981,302,147,102,1834,306
1500000US530330239001,530330239001,"Block Group 1, Census Tract 239, King County, Washington",940,146,318,93,622,133
1500000US530330239002,530330239002,"Block Group 2, Census Tract 239, King County, Washington",648,86,544,96,104,91
1500000US530330239003,530330239003,"Block Group 3, Census Tract 239, King County, Washington",639,139,587,139,52,45
1500000US530330239004,530330239004,"Block Group 4, Census Tract 239, King County, Washington",567,110,458,87,109,79
1500000US530330240001,530330240001,"Block Group 1, Census Tract 240, King County, Washington",756,160,402,102,354,132
1500000US530330240002,530330240002,"Block Group 2, Census Tract 240, King County, Washington",716,133,598,130,118,86
1500000US530330240003,530330240003,"Block Group 3, Census Tract 240, King County, Washington",918,145,402,111,516,140
1500000US530330240004,530330240004,"Block Group 4, Census Tract 240, King County, Washington",987,138,482,123,505,167
1500000US530330241001,530330241001,"Block Group 1, Census Tract 241, King County, Washington",385,33,352,31,33,20
1500000US530330241002,530330241002,"Block Group 2, Census Tract 241, King County, Washington",358,43,323,38,35,21
1500000US530330241003,530330241003,"Block Group 3, Census Tract 241, King County, Washington",530,47,481,45,49,21
1500000US530330241004,530330241004,"Block Group 4, Census Tract 241, King County, Washington",411,29,396,32,15,12
1500000US530330242001,530330242001,"Block Group 1, Census Tract 242, King County, Washington",467,68,449,70,18,16
1500000US530330242002,530330242002,"Block Group 2, Census Tract 242, King County, Washington",615,55,547,63,68,38
1500000US530330243001,530330243001,"Block Group 1, Census Tract 243, King County, Washington",515,87,439,100,76,53
1500000US530330243002,530330243002,"Block Group 2, Census Tract 243, King County, Washington",1385,182,478,131,907,152
1500000US530330243003,530330243003,"Block Group 3, Census Tract 243, King County, Washington",472,106,399,97,73,76
1500000US530330243004,530330243004,"Block Group 4, Census Tract 243, King County, Washington",885,129,467,97,418,116
1500000US530330243005,530330243005,"Block Group 5, Census Tract 243, King County, Washington",468,78,421,80,47,42
1500000US530330244001,530330244001,"Block Group 1, Census Tract 244, King County, Washington",500,69,279,53,221,58
1500000US530330244002,530330244002,"Block Group 2, Census Tract 244, King County, Washington",771,86,164,51,607,83
1500000US530330245001,530330245001,"Block Group 1, Census Tract 245, King County, Washington",754,79,638,81,116,51
1500000US530330245002,530330245002,"Block Group 2, Census Tract 245, King County, Washington",520,59,422,65,98,55
1500000US530330245003,530330245003,"Block Group 3, Census Tract 245, King County, Washington",438,50,406,54,32,25
1500000US530330246011,530330246011,"Block Group 1, Census Tract 246.01, King County, Washington",566,66,520,69,46,28
1500000US530330246012,530330246012,"Block Group 2, Census Tract 246.01, King County, Washington",477,54,463,56,14,17
1500000US530330246013,530330246013,"Block Group 3, Census Tract 246.01, King County, Washington",573,62,567,64,6,11
1500000US530330246021,530330246021,"Block Group 1, Census Tract 246.02, King County, Washington",324,56,324,56,0,12
1500000US530330246022,530330246022,"Block Group 2, Census Tract 246.02, King County, Washington",686,66,686,66,0,12
1500000US530330246023,530330246023,"Block Group 3, Census Tract 246.02, King County, Washington",249,55,222,53,27,35
1500000US530330247011,530330247011,"Block Group 1, Census Tract 247.01, King County, Washington",465,83,317,71,148,74
1500000US530330247012,530330247012,"Block Group 2, Census Tract 247.01, King County, Washington",600,87,345,72,255,86
1500000US530330247013,530330247013,"Block Group 3, Census Tract 247.01, King County, Washington",351,81,291,87,60,42
1500000US530330247021,530330247021,"Block Group 1, Census Tract 247.02, King County, Washington",695,121,569,141,126,92
1500000US530330247022,530330247022,"Block Group 2, Census Tract 247.02, King County, Washington",504,93,376,92,128,80
1500000US530330247023,530330247023,"Block Group 3, Census Tract 247.02, King County, Washington",647,93,491,92,156,106
1500000US530330247024,530330247024,"Block Group 4, Census Tract 247.02, King County, Washington",523,93,455,94,68,53
1500000US530330247025,530330247025,"Block Group 5, Census Tract 247.02, King County, Washington",516,140,424,122,92,101
1500000US530330248001,530330248001,"Block Group 1, Census Tract 248, King County, Washington",385,69,243,86,142,78
1500000US530330248002,530330248002,"Block Group 2, Census Tract 248, King County, Washington",700,131,449,88,251,122
1500000US530330248003,530330248003,"Block Group 3, Census Tract 248, King County, Washington",1038,142,478,109,560,146
1500000US530330249011,530330249011,"Block Group 1, Census Tract 249.01, King County, Washington",362,64,338,66,24,23
1500000US530330249012,530330249012,"Block Group 2, Census Tract 249.01, King County, Washington",578,71,520,76,58,30
1500000US530330249013,530330249013,"Block Group 3, Census Tract 249.01, King County, Washington",394,45,368,46,26,19
1500000US530330249014,530330249014,"Block Group 4, Census Tract 249.01, King County, Washington",411,62,389,63,22,17
1500000US530330249021,530330249021,"Block Group 1, Census Tract 249.02, King County, Washington",430,65,307,59,123,64
1500000US530330249022,530330249022,"Block Group 2, Census Tract 249.02, King County, Washington",513,62,477,67,36,26
1500000US530330249023,530330249023,"Block Group 3, Census Tract 249.02, King County, Washington",409,63,304,63,105,69
1500000US530330249031,530330249031,"Block Group 1, Census Tract 249.03, King County, Washington",660,98,605,104,55,50
1500000US530330249032,530330249032,"Block Group 2, Census Tract 249.03, King County, Washington",609,74,557,82,52,49
1500000US530330249033,530330249033,"Block Group 3, Census Tract 249.03, King County, Washington",442,65,368,71,74,44
1500000US530330249034,530330249034,"Block Group 4, Census Tract 249.03, King County, Washington",513,87,484,90,29,35
1500000US530330250011,530330250011,"Block Group 1, Census Tract 250.01, King County, Washington",338,51,321,54,17,19
1500000US530330250012,530330250012,"Block Group 2, Census Tract 250.01, King County, Washington",621,78,409,62,212,71
1500000US530330250013,530330250013,"Block Group 3, Census Tract 250.01, King County, Washington",431,55,392,58,39,23
1500000US530330250014,530330250014,"Block Group 4, Census Tract 250.01, King County, Washington",369,62,337,67,32,25
1500000US530330250031,530330250031,"Block Group 1, Census Tract 250.03, King County, Washington",389,67,379,69,10,18
1500000US530330250032,530330250032,"Block Group 2, Census Tract 250.03, King County, Washington",382,81,346,72,36,56
1500000US530330250033,530330250033,"Block Group 3, Census Tract 250.03, King County, Washington",612,94,386,82,226,79
1500000US530330250034,530330250034,"Block Group 4, Census Tract 250.03, King County, Washington",462,95,415,94,47,43
1500000US530330250035,530330250035,"Block Group 5, Census Tract 250.03, King County, Washington",704,122,267,83,437,125
1500000US530330250051,530330250051,"Block Group 1, Census Tract 250.05, King County, Washington",950,116,933,116,17,17
1500000US530330250052,530330250052,"Block Group 2, Census Tract 250.05, King County, Washington",913,113,399,84,514,96
1500000US530330250061,530330250061,"Block Group 1, Census Tract 250.06, King County, Washington",426,126,341,109,85,92
1500000US530330250062,530330250062,"Block Group 2, Census Tract 250.06, King County, Washington",1185,149,698,139,487,141
1500000US530330250063,530330250063,"Block Group 3, Census Tract 250.06, King County, Washington",528,107,497,106,31,38
1500000US530330251011,530330251011,"Block Group 1, Census Tract 251.01, King County, Washington",516,126,173,82,343,136
1500000US530330251012,530330251012,"Block Group 2, Census Tract 251.01, King County, Washington",520,136,304,94,216,113
1500000US530330251013,530330251013,"Block Group 3, Census Tract 251.01, King County, Washington",362,68,295,72,67,54
1500000US530330251014,530330251014,"Block Group 4, Census Tract 251.01, King County, Washington",670,102,621,113,49,43
1500000US530330251021,530330251021,"Block Group 1, Census Tract 251.02, King County, Washington",398,90,298,86,100,79
1500000US530330251022,530330251022,"Block Group 2, Census Tract 251.02, King County, Washington",564,154,309,92,255,136
1500000US530330251023,530330251023,"Block Group 3, Census Tract 251.02, King County, Washington",1185,166,1026,143,159,114
1500000US530330251024,530330251024,"Block Group 4, Census Tract 251.02, King County, Washington",598,117,334,71,264,110
1500000US530330252001,530330252001,"Block Group 1, Census Tract 252, King County, Washington",484,109,376,107,108,57
1500000US530330252002,530330252002,"Block Group 2, Census Tract 252, King County, Washington",968,140,651,124,317,155
1500000US530330252003,530330252003,"Block Group 3, Census Tract 252, King County, Washington",507,117,256,70,251,115
1500000US530330252004,530330252004,"Block Group 4, Census Tract 252, King County, Washington",766,109,420,97,346,78
1500000US530330252005,530330252005,"Block Group 5, Census Tract 252, King County, Washington",503,77,382,86,121,53
1500000US530330253011,530330253011,"Block Group 1, Census Tract 253.01, King County, Washington",652,139,186,82,466,152
1500000US530330253012,530330253012,"Block Group 2, Census Tract 253.01, King County, Washington",760,150,462,120,298,154
1500000US530330253013,530330253013,"Block Group 3, Census Tract 253.01, King County, Washington",1294,203,296,103,998,194
1500000US530330253021,530330253021,"Block Group 1, Census Tract 253.02, King County, Washington",1202,185,47,46,1155,186
1500000US530330253022,530330253022,"Block Group 2, Census Tract 253.02, King County, Washington",790,156,178,82,612,153
1500000US530330253023,530330253023,"Block Group 3, Census Tract 253.02, King County, Washington",622,167,63,60,559,172
1500000US530330254001,530330254001,"Block Group 1, Census Tract 254, King County, Washington",524,133,221,83,303,131
1500000US530330254002,530330254002,"Block Group 2, Census Tract 254, King County, Washington",879,144,109,61,770,152
1500000US530330254003,530330254003,"Block Group 3, Census Tract 254, King County, Washington",1122,165,304,99,818,156
1500000US530330254004,530330254004,"Block Group 4, Census Tract 254, King County, Washington",417,115,210,74,207,113
1500000US530330255001,530330255001,"Block Group 1, Census Tract 255, King County, Washington",986,110,185,64,801,124
1500000US530330255002,530330255002,"Block Group 2, Census Tract 255, King County, Washington",536,95,338,79,198,77
1500000US530330255003,530330255003,"Block Group 3, Census Tract 255, King County, Washington",460,92,318,80,142,73
1500000US530330256011,530330256011,"Block Group 1, Census Tract 256.01, King County, Washington",434,85,434,85,0,12
1500000US530330256012,530330256012,"Block Group 2, Census Tract 256.01, King County, Washington",906,108,370,91,536,120
1500000US530330256013,530330256013,"Block Group 3, Census Tract 256.01, King County, Washington",658,92,467,95,191,82
1500000US530330256021,530330256021,"Block Group 1, Census Tract 256.02, King County, Washington",806,103,740,114,66,48
1500000US530330256022,530330256022,"Block Group 2, Census Tract 256.02, King County, Washington",361,74,361,74,0,12
1500000US530330256023,530330256023,"Block Group 3, Census Tract 256.02, King County, Washington",859,93,801,101,58,41
1500000US530330257011,530330257011,"Block Group 1, Census Tract 257.01, King County, Washington",482,114,290,78,192,89
1500000US530330257012,530330257012,"Block Group 2, Census Tract 257.01, King County, Washington",481,115,288,114,193,95
1500000US530330257013,530330257013,"Block Group 3, Census Tract 257.01, King County, Washington",427,112,122,68,305,92
1500000US530330257014,530330257014,"Block Group 4, Census Tract 257.01, King County, Washington",557,135,205,86,352,118
1500000US530330257015,530330257015,"Block Group 5, Census Tract 257.01, King County, Washington",737,154,36,30,701,151
1500000US530330257021,530330257021,"Block Group 1, Census Tract 257.02, King County, Washington",506,82,317,57,189,68
1500000US530330257022,530330257022,"Block Group 2, Census Tract 257.02, King County, Washington",360,63,337,67,23,22
1500000US530330257023,530330257023,"Block Group 3, Census Tract 257.02, King County, Washington",404,61,307,73,97,55
1500000US530330258031,530330258031,"Block Group 1, Census Tract 258.03, King County, Washington",506,88,455,92,51,33
1500000US530330258032,530330258032,"Block Group 2, Census Tract 258.03, King County, Washington",620,108,394,101,226,84
1500000US530330258033,530330258033,"Block Group 3, Census Tract 258.03, King County, Washington",601,102,35,26,566,103
1500000US530330258041,530330258041,"Block Group 1, Census Tract 258.04, King County, Washington",450,75,393,80,57,38
1500000US530330258042,530330258042,"Block Group 2, Census Tract 258.04, King County, Washington",333,70,304,70,29,25
1500000US530330258043,530330258043,"Block Group 3, Census Tract 258.04, King County, Washington",423,69,340,71,83,58
1500000US530330258051,530330258051,"Block Group 1, Census Tract 258.05, King County, Washington",874,137,405,92,469,115
1500000US530330258052,530330258052,"Block Group 2, Census Tract 258.05, King County, Washington",317,77,237,74,80,43
1500000US530330258053,530330258053,"Block Group 3, Census Tract 258.05, King County, Washington",613,109,308,71,305,122
1500000US530330258061,530330258061,"Block Group 1, Census Tract 258.06, King County, Washington",438,90,395,91,43,34
1500000US530330258062,530330258062,"Block Group 2, Census Tract 258.06, King County, Washington",755,98,299,72,456,95
1500000US530330258063,530330258063,"Block Group 3, Census Tract 258.06, King County, Washington",502,87,246,58,256,85
1500000US530330260011,530330260011,"Block Group 1, Census Tract 260.01, King County, Washington",578,110,429,102,149,86
1500000US530330260012,530330260012,"Block Group 2, Census Tract 260.01, King County, Washington",289,73,229,69,60,44
1500000US530330260013,530330260013,"Block Group 3, Census Tract 260.01, King County, Washington",534,106,465,119,69,61
1500000US530330260014,530330260014,"Block Group 4, Census Tract 260.01, King County, Washington",300,75,254,70,46,41
1500000US530330260015,530330260015,"Block Group 5, Census Tract 260.01, King County, Washington",342,95,178,64,164,85
1500000US530330260021,530330260021,"Block Group 1, Census Tract 260.02, King County, Washington",1157,203,189,97,968,212
1500000US530330260022,530330260022,"Block Group 2, Census Tract 260.02, King County, Washington",666,152,334,124,332,133
1500000US530330260023,530330260023,"Block Group 3, Census Tract 260.02, King County, Washington",560,134,378,110,182,101
1500000US530330260024,530330260024,"Block Group 4, Census Tract 260.02, King County, Washington",711,142,507,133,204,112
1500000US530330261001,530330261001,"Block Group 1, Census Tract 261, King County, Washington",410,99,355,87,55,58
1500000US530330261002,530330261002,"Block Group 2, Census Tract 261, King County, Washington",572,142,95,52,477,134
1500000US530330261003,530330261003,"Block Group 3, Census Tract 261, King County, Washington",408,110,226,74,182,91
1500000US530330261004,530330261004,"Block Group 4, Census Tract 261, King County, Washington",491,153,232,113,259,141
1500000US530330261005,530330261005,"Block Group 5, Census Tract 261, King County, Washington",647,163,228,112,419,171
1500000US530330262001,530330262001,"Block Group 1, Census Tract 262, King County, Washington",74,67,28,43,46,56
1500000US530330262002,530330262002,"Block Group 2, Census Tract 262, King County, Washington",588,146,169,66,419,129
1500000US530330262003,530330262003,"Block Group 3, Census Tract 262, King County, Washington",1043,173,302,119,741,163
1500000US530330262004,530330262004,"Block Group 4, Census Tract 262, King County, Washington",658,150,224,86,434,134
1500000US530330263001,530330263001,"Block Group 1, Census Tract 263, King County, Washington",183,45,101,24,82,36
1500000US530330263002,530330263002,"Block Group 2, Census Tract 263, King County, Washington",378,43,271,43,107,41
1500000US530330264001,530330264001,"Block Group 1, Census Tract 264, King County, Washington",311,108,67,53,244,119
1500000US530330264002,530330264002,"Block Group 2, Census Tract 264, King County, Washington",534,155,198,93,336,147
1500000US530330264003,530330264003,"Block Group 3, Census Tract 264, King County, Washington",504,125,374,89,130,96
1500000US530330264004,530330264004,"Block Group 4, Census Tract 264, King County, Washington",510,129,256,79,254,123
1500000US530330264005,530330264005,"Block Group 5, Census Tract 264, King County, Washington",527,126,116,82,411,134
1500000US530330265001,530330265001,"Block Group 1, Census Tract 265, King County, Washington",279,65,71,37,208,71
1500000US530330265002,530330265002,"Block Group 2, Census Tract 265, King County, Washington",673,104,84,46,589,101
1500000US530330265003,530330265003,"Block Group 3, Census Tract 265, King County, Washington",578,101,382,79,196,95
1500000US530330266001,530330266001,"Block Group 1, Census Tract 266, King County, Washington",464,68,264,51,200,66
1500000US530330266002,530330266002,"Block Group 2, Census Tract 266, King County, Washington",389,67,306,68,83,36
1500000US530330267001,530330267001,"Block Group 1, Census Tract 267, King County, Washington",395,110,245,96,150,75
1500000US530330267002,530330267002,"Block Group 2, Census Tract 267, King County, Washington",664,129,273,92,391,123
1500000US530330267003,530330267003,"Block Group 3, Census Tract 267, King County, Washington",515,85,479,91,36,40
1500000US530330267004,530330267004,"Block Group 4, Census Tract 267, King County, Washington",409,82,391,82,18,29
1500000US530330268011,530330268011,"Block Group 1, Census Tract 268.01, King County, Washington",422,116,377,107,45,49
1500000US530330268012,530330268012,"Block Group 2, Census Tract 268.01, King County, Washington",593,145,215,93,378,138
1500000US530330268013,530330268013,"Block Group 3, Census Tract 268.01, King County, Washington",594,153,109,58,485,152
1500000US530330268014,530330268014,"Block Group 4, Census Tract 268.01, King County, Washington",492,119,132,64,360,120
1500000US530330268021,530330268021,"Block Group 1, Census Tract 268.02, King County, Washington",313,83,150,61,163,77
1500000US530330268022,530330268022,"Block Group 2, Census Tract 268.02, King County, Washington",229,66,64,28,165,66
1500000US530330268023,530330268023,"Block Group 3, Census Tract 268.02, King County, Washington",496,83,194,64,302,83
1500000US530330268024,530330268024,"Block Group 4, Census Tract 268.02, King County, Washington",460,82,339,72,121,73
1500000US530330270001,530330270001,"Block Group 1, Census Tract 270, King County, Washington",339,68,241,70,98,39
1500000US530330270002,530330270002,"Block Group 2, Census Tract 270, King County, Washington",293,71,232,60,61,47
1500000US530330270003,530330270003,"Block Group 3, Census Tract 270, King County, Washington",498,67,337,58,161,65
1500000US530330271001,530330271001,"Block Group 1, Census Tract 271, King County, Washington",548,114,76,41,472,112
1500000US530330271002,530330271002,"Block Group 2, Census Tract 271, King County, Washington",666,109,361,93,305,105
1500000US530330272001,530330272001,"Block Group 1, Census Tract 272, King County, Washington",351,56,283,47,68,37
1500000US530330272002,530330272002,"Block Group 2, Census Tract 272, King County, Washington",524,72,223,54,301,76
1500000US530330273001,530330273001,"Block Group 1, Census Tract 273, King County, Washington",417,78,261,62,156,60
1500000US530330273002,530330273002,"Block Group 2, Census Tract 273, King County, Washington",702,112,71,25,631,112
1500000US530330273003,530330273003,"Block Group 3, Census Tract 273, King County, Washington",354,71,263,63,91,66
1500000US530330273004,530330273004,"Block Group 4, Census Tract 273, King County, Washington",449,72,326,67,123,59
1500000US530330274001,530330274001,"Block Group 1, Census Tract 274, King County, Washington",570,99,412,88,158,79
1500000US530330274002,530330274002,"Block Group 2, Census Tract 274, King County, Washington",363,98,227,69,136,82
1500000US530330274003,530330274003,"Block Group 3, Census Tract 274, King County, Washington",551,99,346,83,205,77
1500000US530330274004,530330274004,"Block Group 4, Census Tract 274, King County, Washington",229,64,208,61,21,34
1500000US530330275001,530330275001,"Block Group 1, Census Tract 275, King County, Washington",559,86,332,80,227,88
1500000US530330275002,530330275002,"Block Group 2, Census Tract 275, King County, Washington",330,57,225,45,105,54
1500000US530330275003,530330275003,"Block Group 3, Census Tract 275, King County, Washington",404,77,151,49,253,76
1500000US530330275004,530330275004,"Block Group 4, Census Tract 275, King County, Washington",361,69,250,57,111,69
1500000US530330276001,530330276001,"Block Group 1, Census Tract 276, King County, Washington",444,86,204,64,240,83
1500000US530330276002,530330276002,"Block Group 2, Census Tract 276, King County, Washington",862,124,266,67,596,127
1500000US530330276003,530330276003,"Block Group 3, Census Tract 276, King County, Washington",382,76,336,73,46,42
1500000US530330277011,530330277011,"Block Group 1, Census Tract 277.01, King County, Washington",585,153,263,91,322,153
1500000US530330277012,530330277012,"Block Group 2, Census Tract 277.01, King County, Washington",345,92,308,92,37,42
1500000US530330277013,530330277013,"Block Group 3, Census Tract 277.01, King County, Washington",578,169,414,124,164,154
1500000US530330277014,530330277014,"Block Group 4, Census Tract 277.01, King County, Washington",617,161,411,76,206,155
1500000US530330277015,530330277015,"Block Group 5, Census Tract 277.01, King County, Washington",454,117,379,110,75,72
1500000US530330277021,530330277021,"Block Group 1, Census Tract 277.02, King County, Washington",344,110,266,91,78,78
1500000US530330277022,530330277022,"Block Group 2, Census Tract 277.02, King County, Washington",609,123,504,129,105,79
1500000US530330277023,530330277023,"Block Group 3, Census Tract 277.02, King County, Washington",592,161,535,158,57,77
1500000US530330277024,530330277024,"Block Group 4, Census Tract 277.02, King County, Washington",633,120,569,133,64,60
1500000US530330278001,530330278001,"Block Group 1, Census Tract 278, King County, Washington",406,67,333,57,73,44
1500000US530330278002,530330278002,"Block Group 2, Census Tract 278, King County, Washington",435,63,401,66,34,25
1500000US530330278003,530330278003,"Block Group 3, Census Tract 278, King County, Washington",510,60,487,64,23,21
1500000US530330279001,530330279001,"Block Group 1, Census Tract 279, King County, Washington",529,137,186,75,343,132
1500000US530330279002,530330279002,"Block Group 2, Census Tract 279, King County, Washington",699,167,116,93,583,151
1500000US530330279003,530330279003,"Block Group 3, Census Tract 279, King County, Washington",611,161,241,119,370,147
1500000US530330279004,530330279004,"Block Group 4, Census Tract 279, King County, Washington",374,124,179,75,195,143
1500000US530330279005,530330279005,"Block Group 5, Census Tract 279, King County, Washington",340,99,301,90,39,40
1500000US530330279006,530330279006,"Block Group 6, Census Tract 279, King County, Washington",546,116,424,104,122,99
1500000US530330280001,530330280001,"Block Group 1, Census Tract 280, King County, Washington",470,110,66,39,404,105
1500000US530330280002,530330280002,"Block Group 2, Census Tract 280, King County, Washington",524,74,0,12,524,74
1500000US530330280003,530330280003,"Block Group 3, Census Tract 280, King County, Washington",443,96,149,52,294,92
1500000US530330281001,530330281001,"Block Group 1, Census Tract 281, King County, Washington",430,73,145,35,285,71
1500000US530330281002,530330281002,"Block Group 2, Census Tract 281, King County, Washington",399,68,137,50,262,68
1500000US530330282001,530330282001,"Block Group 1, Census Tract 282, King County, Washington",802,129,249,77,553,132
1500000US530330282002,530330282002,"Block Group 2, Census Tract 282, King County, Washington",618,115,261,74,357,95
1500000US530330282003,530330282003,"Block Group 3, Census Tract 282, King County, Washington",509,96,101,44,408,97
1500000US530330283001,530330283001,"Block Group 1, Census Tract 283, King County, Washington",434,59,409,60,25,21
1500000US530330283002,530330283002,"Block Group 2, Census Tract 283, King County, Washington",492,99,368,102,124,80
1500000US530330283003,530330283003,"Block Group 3, Census Tract 283, King County, Washington",1008,143,728,128,280,111
1500000US530330284021,530330284021,"Block Group 1, Census Tract 284.02, King County, Washington",321,83,116,39,205,73
1500000US530330284022,530330284022,"Block Group 2, Census Tract 284.02, King County, Washington",336,71,213,55,123,68
1500000US530330284023,530330284023,"Block Group 3, Census Tract 284.02, King County, Washington",464,84,407,71,57,54
1500000US530330284024,530330284024,"Block Group 4, Census Tract 284.02, King County, Washington",581,114,7,12,574,112
1500000US530330284031,530330284031,"Block Group 1, Census Tract 284.03, King County, Washington",1346,179,241,109,1105,219
1500000US530330284032,530330284032,"Block Group 2, Census Tract 284.03, King County, Washington",581,123,446,113,135,71
1500000US530330284033,530330284033,"Block Group 3, Census Tract 284.03, King County, Washington",399,129,272,95,127,80
1500000US530330285001,530330285001,"Block Group 1, Census Tract 285, King County, Washington",400,77,271,68,129,56
1500000US530330285002,530330285002,"Block Group 2, Census Tract 285, King County, Washington",523,85,383,78,140,76
1500000US530330285003,530330285003,"Block Group 3, Census Tract 285, King County, Washington",708,105,178,57,530,111
1500000US530330286001,530330286001,"Block Group 1, Census Tract 286, King County, Washington",280,67,246,61,34,37
1500000US530330286002,530330286002,"Block Group 2, Census Tract 286, King County, Washington",404,116,307,80,97,94
1500000US530330286003,530330286003,"Block Group 3, Census Tract 286, King County, Washington",439,94,390,97,49,45
1500000US530330286004,530330286004,"Block Group 4, Census Tract 286, King County, Washington",459,87,380,94,79,59
1500000US530330286005,530330286005,"Block Group 5, Census Tract 286, King County, Washington",522,113,296,78,226,120
1500000US530330286006,530330286006,"Block Group 6, Census Tract 286, King County, Washington",483,109,250,88,233,90
1500000US530330287001,530330287001,"Block Group 1, Census Tract 287, King County, Washington",367,72,273,66,94,50
